word,current_value,classification,candidates,reason
rural,,should_not_fill,,no_current_value_or_fixed_source_candidate
rush,,should_not_fill,,no_current_value_or_fixed_source_candidate
russia,,should_not_fill,,no_current_value_or_fixed_source_candidate
russian,,should_not_fill,,no_current_value_or_fixed_source_candidate
sacred,,should_not_fill,,no_current_value_or_fixed_source_candidate
sacrifice,,should_not_fill,,no_current_value_or_fixed_source_candidate
sad,,should_not_fill,,no_current_value_or_fixed_source_candidate
safe,,should_not_fill,,no_current_value_or_fixed_source_candidate
safety,,should_not_fill,,no_current_value_or_fixed_source_candidate
sail,,should_not_fill,,no_current_value_or_fixed_source_candidate
salad,,should_not_fill,,no_current_value_or_fixed_source_candidate
salary,,should_not_fill,,no_current_value_or_fixed_source_candidate
sale,,should_not_fill,,no_current_value_or_fixed_source_candidate
salesman,,should_not_fill,,no_current_value_or_fixed_source_candidate
saleswoman,,should_not_fill,,no_current_value_or_fixed_source_candidate
salt,,should_not_fill,,no_current_value_or_fixed_source_candidate
salty,,should_not_fill,,no_current_value_or_fixed_source_candidate
same,,should_not_fill,,no_current_value_or_fixed_source_candidate
sample,,should_not_fill,,no_current_value_or_fixed_source_candidate
sand,,should_not_fill,,no_current_value_or_fixed_source_candidate
sandwich,,should_not_fill,,no_current_value_or_fixed_source_candidate
satellite,,should_not_fill,,no_current_value_or_fixed_source_candidate
satisfaction,,should_not_fill,,no_current_value_or_fixed_source_candidate
satisfy,,should_not_fill,,no_current_value_or_fixed_source_candidate
saturday,,should_not_fill,,no_current_value_or_fixed_source_candidate
sauce,,should_not_fill,,no_current_value_or_fixed_source_candidate
saucer,,should_not_fill,,no_current_value_or_fixed_source_candidate
sausage,,should_not_fill,,no_current_value_or_fixed_source_candidate
save,,auto_fill_candidate,i:saving,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
saving,,auto_fill_candidate,0:save,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
say,,auto_fill_candidate,i:saying,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
saying,,auto_fill_candidate,0:say,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
scan,,should_not_fill,,no_current_value_or_fixed_source_candidate
scare,,should_not_fill,,no_current_value_or_fixed_source_candidate
scarf,,should_not_fill,,no_current_value_or_fixed_source_candidate
scene,,should_not_fill,,no_current_value_or_fixed_source_candidate
schedule,,should_not_fill,,no_current_value_or_fixed_source_candidate
scholar,,should_not_fill,,no_current_value_or_fixed_source_candidate
scholarship,,should_not_fill,,no_current_value_or_fixed_source_candidate
school,,should_not_fill,,no_current_value_or_fixed_source_candidate
science,,should_not_fill,,no_current_value_or_fixed_source_candidate
scientific,,should_not_fill,,no_current_value_or_fixed_source_candidate
scientist,,should_not_fill,,no_current_value_or_fixed_source_candidate
scissors,,should_not_fill,,no_current_value_or_fixed_source_candidate
score,,should_not_fill,,no_current_value_or_fixed_source_candidate
scotland,,should_not_fill,,no_current_value_or_fixed_source_candidate
scottish,,should_not_fill,,no_current_value_or_fixed_source_candidate
scream,,should_not_fill,,no_current_value_or_fixed_source_candidate
screen,,should_not_fill,,no_current_value_or_fixed_source_candidate
sculpture,,should_not_fill,,no_current_value_or_fixed_source_candidate
sea,,should_not_fill,,no_current_value_or_fixed_source_candidate
seal,,should_not_fill,,no_current_value_or_fixed_source_candidate
search,,should_not_fill,,no_current_value_or_fixed_source_candidate
season,,should_not_fill,,no_current_value_or_fixed_source_candidate
seat,,should_not_fill,,no_current_value_or_fixed_source_candidate
second,,should_not_fill,,no_current_value_or_fixed_source_candidate
secondary,,should_not_fill,,no_current_value_or_fixed_source_candidate
secret,,should_not_fill,,no_current_value_or_fixed_source_candidate
secretary,,should_not_fill,,no_current_value_or_fixed_source_candidate
section,,should_not_fill,,no_current_value_or_fixed_source_candidate
secure,,should_not_fill,,no_current_value_or_fixed_source_candidate
security,,should_not_fill,,no_current_value_or_fixed_source_candidate
see,,should_not_fill,,no_current_value_or_fixed_source_candidate
seed,,should_not_fill,,no_current_value_or_fixed_source_candidate
seek,,should_not_fill,,no_current_value_or_fixed_source_candidate
seem,,should_not_fill,,no_current_value_or_fixed_source_candidate
seize,,should_not_fill,,no_current_value_or_fixed_source_candidate
seldom,,should_not_fill,,no_current_value_or_fixed_source_candidate
select,,should_not_fill,,no_current_value_or_fixed_source_candidate
self,,should_not_fill,,no_current_value_or_fixed_source_candidate
sell,,should_not_fill,,no_current_value_or_fixed_source_candidate
send,,should_not_fill,,no_current_value_or_fixed_source_candidate
senior,,should_not_fill,,no_current_value_or_fixed_source_candidate
sense,,should_not_fill,,no_current_value_or_fixed_source_candidate
sensitive,,should_not_fill,,no_current_value_or_fixed_source_candidate
sentence,,should_not_fill,,no_current_value_or_fixed_source_candidate
separate,separately,reliable_value,separately,matches_fixed_conservative_affix_policy_and_members_exist
separately,separate,reliable_value,separate,matches_fixed_conservative_affix_policy_and_members_exist
separation,,should_not_fill,,no_current_value_or_fixed_source_candidate
september,,should_not_fill,,no_current_value_or_fixed_source_candidate
series,,should_not_fill,,no_current_value_or_fixed_source_candidate
serious,,should_not_fill,,no_current_value_or_fixed_source_candidate
servant,,should_not_fill,,no_current_value_or_fixed_source_candidate
serve,,should_not_fill,,no_current_value_or_fixed_source_candidate
service,,should_not_fill,,no_current_value_or_fixed_source_candidate
session,,should_not_fill,,no_current_value_or_fixed_source_candidate
set,,auto_fill_candidate,i:setting,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
setting,,auto_fill_candidate,0:set,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
settle,settlement,reliable_value,settlement,matches_fixed_conservative_affix_policy_and_members_exist
settlement,settle,reliable_value,settle,matches_fixed_conservative_affix_policy_and_members_exist
seven,,should_not_fill,,no_current_value_or_fixed_source_candidate
seventeen,,should_not_fill,,no_current_value_or_fixed_source_candidate
seventh,,should_not_fill,,no_current_value_or_fixed_source_candidate
seventy,,should_not_fill,,no_current_value_or_fixed_source_candidate
several,,should_not_fill,,no_current_value_or_fixed_source_candidate
severe,,should_not_fill,,no_current_value_or_fixed_source_candidate
sew,,should_not_fill,,no_current_value_or_fixed_source_candidate
sex,,should_not_fill,,no_current_value_or_fixed_source_candidate
shade,,should_not_fill,,no_current_value_or_fixed_source_candidate
shadow,,should_not_fill,,no_current_value_or_fixed_source_candidate
shake,,should_not_fill,,no_current_value_or_fixed_source_candidate
shall,,should_not_fill,,no_current_value_or_fixed_source_candidate
shallow,,should_not_fill,,no_current_value_or_fixed_source_candidate
shame,,should_not_fill,,no_current_value_or_fixed_source_candidate
shape,,should_not_fill,,no_current_value_or_fixed_source_candidate
share,,should_not_fill,,no_current_value_or_fixed_source_candidate
shark,,should_not_fill,,no_current_value_or_fixed_source_candidate
sharp,,should_not_fill,,no_current_value_or_fixed_source_candidate
shave,,should_not_fill,,no_current_value_or_fixed_source_candidate
she,,should_not_fill,,no_current_value_or_fixed_source_candidate
sheep,,should_not_fill,,no_current_value_or_fixed_source_candidate
sheet,,should_not_fill,,no_current_value_or_fixed_source_candidate
shelf,,should_not_fill,,no_current_value_or_fixed_source_candidate
shelter,,should_not_fill,,no_current_value_or_fixed_source_candidate
shift,,should_not_fill,,no_current_value_or_fixed_source_candidate
shine,,should_not_fill,,no_current_value_or_fixed_source_candidate
ship,,should_not_fill,,no_current_value_or_fixed_source_candidate
shirt,,should_not_fill,,no_current_value_or_fixed_source_candidate
shock,,should_not_fill,,no_current_value_or_fixed_source_candidate
shoe,,should_not_fill,,no_current_value_or_fixed_source_candidate
shoot,,auto_fill_candidate,"d:shot,p:shot,i:shooting",ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
shooting,,auto_fill_candidate,0:shoot,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
shop,,auto_fill_candidate,i:shopping,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
shopping,,auto_fill_candidate,0:shop,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
shore,,should_not_fill,,no_current_value_or_fixed_source_candidate
short,,manual_review,3:shorts,ECDICT_exchange_candidate_is_one_way_or_ambiguous
shortage,,should_not_fill,,no_current_value_or_fixed_source_candidate
shortly,,should_not_fill,,no_current_value_or_fixed_source_candidate
shorts,,should_not_fill,,no_current_value_or_fixed_source_candidate
shot,,auto_fill_candidate,0:shoot,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
should,,should_not_fill,,no_current_value_or_fixed_source_candidate
shoulder,,should_not_fill,,no_current_value_or_fixed_source_candidate
shout,,should_not_fill,,no_current_value_or_fixed_source_candidate
show,,should_not_fill,,no_current_value_or_fixed_source_candidate
shower,,should_not_fill,,no_current_value_or_fixed_source_candidate
shrink,,should_not_fill,,no_current_value_or_fixed_source_candidate
shut,,should_not_fill,,no_current_value_or_fixed_source_candidate
shy,,should_not_fill,,no_current_value_or_fixed_source_candidate
sick,,should_not_fill,,no_current_value_or_fixed_source_candidate
side,,should_not_fill,,no_current_value_or_fixed_source_candidate
sigh,,should_not_fill,,no_current_value_or_fixed_source_candidate
sight,,should_not_fill,,no_current_value_or_fixed_source_candidate
sign,,should_not_fill,,no_current_value_or_fixed_source_candidate
signal,,should_not_fill,,no_current_value_or_fixed_source_candidate
signature,,should_not_fill,,no_current_value_or_fixed_source_candidate
significance,,should_not_fill,,no_current_value_or_fixed_source_candidate
significant,,should_not_fill,,no_current_value_or_fixed_source_candidate
silence,,should_not_fill,,no_current_value_or_fixed_source_candidate
silent,,should_not_fill,,no_current_value_or_fixed_source_candidate
silk,,should_not_fill,,no_current_value_or_fixed_source_candidate
silly,,should_not_fill,,no_current_value_or_fixed_source_candidate
silver,,should_not_fill,,no_current_value_or_fixed_source_candidate
similar,,should_not_fill,,no_current_value_or_fixed_source_candidate
simple,,should_not_fill,,no_current_value_or_fixed_source_candidate
simply,,should_not_fill,,no_current_value_or_fixed_source_candidate
since,,should_not_fill,,no_current_value_or_fixed_source_candidate
sincerely,,should_not_fill,,no_current_value_or_fixed_source_candidate
sing,,should_not_fill,,no_current_value_or_fixed_source_candidate
singer,,should_not_fill,,no_current_value_or_fixed_source_candidate
single,,should_not_fill,,no_current_value_or_fixed_source_candidate
sink,,should_not_fill,,no_current_value_or_fixed_source_candidate
sir,,should_not_fill,,no_current_value_or_fixed_source_candidate
sister,,should_not_fill,,no_current_value_or_fixed_source_candidate
sit,,should_not_fill,,no_current_value_or_fixed_source_candidate
site,,should_not_fill,,no_current_value_or_fixed_source_candidate
situation,,should_not_fill,,no_current_value_or_fixed_source_candidate
six,,should_not_fill,,no_current_value_or_fixed_source_candidate
sixteen,,should_not_fill,,no_current_value_or_fixed_source_candidate
sixth,,should_not_fill,,no_current_value_or_fixed_source_candidate
sixty,,should_not_fill,,no_current_value_or_fixed_source_candidate
size,,should_not_fill,,no_current_value_or_fixed_source_candidate
skate,,should_not_fill,,no_current_value_or_fixed_source_candidate
skateboard,,should_not_fill,,no_current_value_or_fixed_source_candidate
ski,,should_not_fill,,no_current_value_or_fixed_source_candidate
skill,,should_not_fill,,no_current_value_or_fixed_source_candidate
skilled,,should_not_fill,,no_current_value_or_fixed_source_candidate
skin,,should_not_fill,,no_current_value_or_fixed_source_candidate
skip,,should_not_fill,,no_current_value_or_fixed_source_candidate
skirt,,should_not_fill,,no_current_value_or_fixed_source_candidate
sky,,should_not_fill,,no_current_value_or_fixed_source_candidate
slave,,should_not_fill,,no_current_value_or_fixed_source_candidate
slavery,,should_not_fill,,no_current_value_or_fixed_source_candidate
sleep,,should_not_fill,,no_current_value_or_fixed_source_candidate
sleepy,,should_not_fill,,no_current_value_or_fixed_source_candidate
sleeve,,should_not_fill,,no_current_value_or_fixed_source_candidate
slice,,should_not_fill,,no_current_value_or_fixed_source_candidate
slide,,should_not_fill,,no_current_value_or_fixed_source_candidate
slight,slightly,reliable_value,slightly,matches_fixed_conservative_affix_policy_and_members_exist
slightly,slight,reliable_value,slight,matches_fixed_conservative_affix_policy_and_members_exist
slim,,should_not_fill,,no_current_value_or_fixed_source_candidate
slip,,should_not_fill,,no_current_value_or_fixed_source_candidate
slow,,should_not_fill,,no_current_value_or_fixed_source_candidate
small,,should_not_fill,,no_current_value_or_fixed_source_candidate
smart,,should_not_fill,,no_current_value_or_fixed_source_candidate
smell,,should_not_fill,,no_current_value_or_fixed_source_candidate
smile,,should_not_fill,,no_current_value_or_fixed_source_candidate
smog,,should_not_fill,,no_current_value_or_fixed_source_candidate
smoke,,should_not_fill,,no_current_value_or_fixed_source_candidate
smooth,,should_not_fill,,no_current_value_or_fixed_source_candidate
snack,,should_not_fill,,no_current_value_or_fixed_source_candidate
snake,,should_not_fill,,no_current_value_or_fixed_source_candidate
sneeze,,should_not_fill,,no_current_value_or_fixed_source_candidate
snow,,should_not_fill,,no_current_value_or_fixed_source_candidate
snowy,,should_not_fill,,no_current_value_or_fixed_source_candidate
so,,should_not_fill,,no_current_value_or_fixed_source_candidate
soap,,should_not_fill,,no_current_value_or_fixed_source_candidate
soccer,,should_not_fill,,no_current_value_or_fixed_source_candidate
social,,should_not_fill,,no_current_value_or_fixed_source_candidate
socialism,,should_not_fill,,no_current_value_or_fixed_source_candidate
socialist,,should_not_fill,,no_current_value_or_fixed_source_candidate
society,,should_not_fill,,no_current_value_or_fixed_source_candidate
sock,,should_not_fill,,no_current_value_or_fixed_source_candidate
sofa,,should_not_fill,,no_current_value_or_fixed_source_candidate
soft,,should_not_fill,,no_current_value_or_fixed_source_candidate
software,,should_not_fill,,no_current_value_or_fixed_source_candidate
soil,,should_not_fill,,no_current_value_or_fixed_source_candidate
solar,,should_not_fill,,no_current_value_or_fixed_source_candidate
soldier,,should_not_fill,,no_current_value_or_fixed_source_candidate
solid,,should_not_fill,,no_current_value_or_fixed_source_candidate
solution,,should_not_fill,,no_current_value_or_fixed_source_candidate
solve,,should_not_fill,,no_current_value_or_fixed_source_candidate
some,,should_not_fill,,no_current_value_or_fixed_source_candidate
somebody,,should_not_fill,,no_current_value_or_fixed_source_candidate
somehow,,should_not_fill,,no_current_value_or_fixed_source_candidate
someone,,should_not_fill,,no_current_value_or_fixed_source_candidate
something,,should_not_fill,,no_current_value_or_fixed_source_candidate
sometimes,,should_not_fill,,no_current_value_or_fixed_source_candidate
somewhat,,should_not_fill,,no_current_value_or_fixed_source_candidate
somewhere,,should_not_fill,,no_current_value_or_fixed_source_candidate
son,,should_not_fill,,no_current_value_or_fixed_source_candidate
song,,should_not_fill,,no_current_value_or_fixed_source_candidate
soon,,should_not_fill,,no_current_value_or_fixed_source_candidate
sorrow,,should_not_fill,,no_current_value_or_fixed_source_candidate
sorry,,should_not_fill,,no_current_value_or_fixed_source_candidate
sort,,should_not_fill,,no_current_value_or_fixed_source_candidate
soul,,should_not_fill,,no_current_value_or_fixed_source_candidate
sound,,should_not_fill,,no_current_value_or_fixed_source_candidate
soup,,should_not_fill,,no_current_value_or_fixed_source_candidate
sour,,should_not_fill,,no_current_value_or_fixed_source_candidate
source,,should_not_fill,,no_current_value_or_fixed_source_candidate
south,,should_not_fill,,no_current_value_or_fixed_source_candidate
southern,,should_not_fill,,no_current_value_or_fixed_source_candidate
southwest,,should_not_fill,,no_current_value_or_fixed_source_candidate
sow,,should_not_fill,,no_current_value_or_fixed_source_candidate
space,,should_not_fill,,no_current_value_or_fixed_source_candidate
spare,,should_not_fill,,no_current_value_or_fixed_source_candidate
speak,,should_not_fill,,no_current_value_or_fixed_source_candidate
speaker,,should_not_fill,,no_current_value_or_fixed_source_candidate
special,,should_not_fill,,no_current_value_or_fixed_source_candidate
specialist,,should_not_fill,,no_current_value_or_fixed_source_candidate
species,,should_not_fill,,no_current_value_or_fixed_source_candidate
specific,,should_not_fill,,no_current_value_or_fixed_source_candidate
speech,,should_not_fill,,no_current_value_or_fixed_source_candidate
speed,,should_not_fill,,no_current_value_or_fixed_source_candidate
spell,,should_not_fill,,no_current_value_or_fixed_source_candidate
spend,,should_not_fill,,no_current_value_or_fixed_source_candidate
spin,,should_not_fill,,no_current_value_or_fixed_source_candidate
spirit,,should_not_fill,,no_current_value_or_fixed_source_candidate
spiritual,,should_not_fill,,no_current_value_or_fixed_source_candidate
splendid,,should_not_fill,,no_current_value_or_fixed_source_candidate
split,,should_not_fill,,no_current_value_or_fixed_source_candidate
sponsor,,should_not_fill,,no_current_value_or_fixed_source_candidate
spoon,,should_not_fill,,no_current_value_or_fixed_source_candidate
sport,,should_not_fill,,no_current_value_or_fixed_source_candidate
spot,,should_not_fill,,no_current_value_or_fixed_source_candidate
spray,,should_not_fill,,no_current_value_or_fixed_source_candidate
spread,,should_not_fill,,no_current_value_or_fixed_source_candidate
spring,,should_not_fill,,no_current_value_or_fixed_source_candidate
spy,,should_not_fill,,no_current_value_or_fixed_source_candidate
square,,should_not_fill,,no_current_value_or_fixed_source_candidate
squeeze,,should_not_fill,,no_current_value_or_fixed_source_candidate
stability,,should_not_fill,,no_current_value_or_fixed_source_candidate
stable,,should_not_fill,,no_current_value_or_fixed_source_candidate
stadium,,should_not_fill,,no_current_value_or_fixed_source_candidate
staff,,should_not_fill,,no_current_value_or_fixed_source_candidate
stage,,should_not_fill,,no_current_value_or_fixed_source_candidate
stair,,should_not_fill,,no_current_value_or_fixed_source_candidate
stamp,,should_not_fill,,no_current_value_or_fixed_source_candidate
stand,,should_not_fill,,no_current_value_or_fixed_source_candidate
standard,,should_not_fill,,no_current_value_or_fixed_source_candidate
star,,should_not_fill,,no_current_value_or_fixed_source_candidate
stare,,should_not_fill,,no_current_value_or_fixed_source_candidate
start,,should_not_fill,,no_current_value_or_fixed_source_candidate
starve,,should_not_fill,,no_current_value_or_fixed_source_candidate
state,statement,reliable_value,statement,matches_fixed_conservative_affix_policy_and_members_exist
statement,state,reliable_value,state,matches_fixed_conservative_affix_policy_and_members_exist
station,,should_not_fill,,no_current_value_or_fixed_source_candidate
statistic,,should_not_fill,,no_current_value_or_fixed_source_candidate
statistics,,should_not_fill,,no_current_value_or_fixed_source_candidate
statue,,should_not_fill,,no_current_value_or_fixed_source_candidate
status,,should_not_fill,,no_current_value_or_fixed_source_candidate
stay,,should_not_fill,,no_current_value_or_fixed_source_candidate
steady,,should_not_fill,,no_current_value_or_fixed_source_candidate
steak,,should_not_fill,,no_current_value_or_fixed_source_candidate
steal,,should_not_fill,,no_current_value_or_fixed_source_candidate
steam,,should_not_fill,,no_current_value_or_fixed_source_candidate
steel,,should_not_fill,,no_current_value_or_fixed_source_candidate
steep,,should_not_fill,,no_current_value_or_fixed_source_candidate
step,,should_not_fill,,no_current_value_or_fixed_source_candidate
stick,,should_not_fill,,no_current_value_or_fixed_source_candidate
still,,should_not_fill,,no_current_value_or_fixed_source_candidate
stimulate,,should_not_fill,,no_current_value_or_fixed_source_candidate
stomach,,should_not_fill,,no_current_value_or_fixed_source_candidate
stone,,should_not_fill,,no_current_value_or_fixed_source_candidate
stop,,should_not_fill,,no_current_value_or_fixed_source_candidate
storage,,should_not_fill,,no_current_value_or_fixed_source_candidate
store,,should_not_fill,,no_current_value_or_fixed_source_candidate
storm,,should_not_fill,,no_current_value_or_fixed_source_candidate
story,,should_not_fill,,no_current_value_or_fixed_source_candidate
stove,,should_not_fill,,no_current_value_or_fixed_source_candidate
straight,,should_not_fill,,no_current_value_or_fixed_source_candidate
straightforward,,should_not_fill,,no_current_value_or_fixed_source_candidate
strait,,should_not_fill,,no_current_value_or_fixed_source_candidate
strange,,auto_fill_candidate,r:stranger,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
stranger,,auto_fill_candidate,0:strange,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
strategy,,should_not_fill,,no_current_value_or_fixed_source_candidate
straw,,should_not_fill,,no_current_value_or_fixed_source_candidate
strawberry,,should_not_fill,,no_current_value_or_fixed_source_candidate
stream,,should_not_fill,,no_current_value_or_fixed_source_candidate
street,,should_not_fill,,no_current_value_or_fixed_source_candidate
strength,,should_not_fill,,no_current_value_or_fixed_source_candidate
strengthen,,should_not_fill,,no_current_value_or_fixed_source_candidate
stress,,should_not_fill,,no_current_value_or_fixed_source_candidate
stretch,,should_not_fill,,no_current_value_or_fixed_source_candidate
strict,,should_not_fill,,no_current_value_or_fixed_source_candidate
strike,,should_not_fill,,no_current_value_or_fixed_source_candidate
string,,should_not_fill,,no_current_value_or_fixed_source_candidate
strong,,should_not_fill,,no_current_value_or_fixed_source_candidate
structure,,should_not_fill,,no_current_value_or_fixed_source_candidate
struggle,,should_not_fill,,no_current_value_or_fixed_source_candidate
student,,should_not_fill,,no_current_value_or_fixed_source_candidate
studio,,should_not_fill,,no_current_value_or_fixed_source_candidate
study,,should_not_fill,,no_current_value_or_fixed_source_candidate
stuff,,should_not_fill,,no_current_value_or_fixed_source_candidate
stupid,,should_not_fill,,no_current_value_or_fixed_source_candidate
style,,should_not_fill,,no_current_value_or_fixed_source_candidate
subject,,should_not_fill,,no_current_value_or_fixed_source_candidate
subjective,,should_not_fill,,no_current_value_or_fixed_source_candidate
submit,,should_not_fill,,no_current_value_or_fixed_source_candidate
subscribe,,should_not_fill,,no_current_value_or_fixed_source_candidate
subsequent,,should_not_fill,,no_current_value_or_fixed_source_candidate
substance,,should_not_fill,,no_current_value_or_fixed_source_candidate
substantial,,should_not_fill,,no_current_value_or_fixed_source_candidate
substitute,,should_not_fill,,no_current_value_or_fixed_source_candidate
subtle,,should_not_fill,,no_current_value_or_fixed_source_candidate
suburb,,should_not_fill,,no_current_value_or_fixed_source_candidate
subway,,should_not_fill,,no_current_value_or_fixed_source_candidate
succeed,,should_not_fill,,no_current_value_or_fixed_source_candidate
success,successful,reliable_value,successful,matches_fixed_conservative_affix_policy_and_members_exist
successful,success,reliable_value,success,matches_fixed_conservative_affix_policy_and_members_exist
such,,should_not_fill,,no_current_value_or_fixed_source_candidate
suck,,should_not_fill,,no_current_value_or_fixed_source_candidate
sudden,,should_not_fill,,no_current_value_or_fixed_source_candidate
suffer,,auto_fill_candidate,i:suffering,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
suffering,,auto_fill_candidate,0:suffer,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
sufficient,,should_not_fill,,no_current_value_or_fixed_source_candidate
sugar,,should_not_fill,,no_current_value_or_fixed_source_candidate
suggest,,should_not_fill,,no_current_value_or_fixed_source_candidate
suggestion,,should_not_fill,,no_current_value_or_fixed_source_candidate
suit,,should_not_fill,,no_current_value_or_fixed_source_candidate
suitable,,should_not_fill,,no_current_value_or_fixed_source_candidate
suite,,should_not_fill,,no_current_value_or_fixed_source_candidate
sum,,should_not_fill,,no_current_value_or_fixed_source_candidate
summary,,should_not_fill,,no_current_value_or_fixed_source_candidate
summer,,should_not_fill,,no_current_value_or_fixed_source_candidate
sun,,should_not_fill,,no_current_value_or_fixed_source_candidate
sunday,,should_not_fill,,no_current_value_or_fixed_source_candidate
sunlight,,should_not_fill,,no_current_value_or_fixed_source_candidate
sunny,,should_not_fill,,no_current_value_or_fixed_source_candidate
super,,should_not_fill,,no_current_value_or_fixed_source_candidate
superb,,should_not_fill,,no_current_value_or_fixed_source_candidate
superior,,should_not_fill,,no_current_value_or_fixed_source_candidate
supermarket,,should_not_fill,,no_current_value_or_fixed_source_candidate
supper,,should_not_fill,,no_current_value_or_fixed_source_candidate
supply,,should_not_fill,,no_current_value_or_fixed_source_candidate
support,,should_not_fill,,no_current_value_or_fixed_source_candidate
suppose,,should_not_fill,,no_current_value_or_fixed_source_candidate
supreme,,should_not_fill,,no_current_value_or_fixed_source_candidate
sure,,should_not_fill,,no_current_value_or_fixed_source_candidate
surf,,should_not_fill,,no_current_value_or_fixed_source_candidate
surface,,should_not_fill,,no_current_value_or_fixed_source_candidate
surgeon,,should_not_fill,,no_current_value_or_fixed_source_candidate
surgery,,should_not_fill,,no_current_value_or_fixed_source_candidate
surprise,,should_not_fill,,no_current_value_or_fixed_source_candidate
surround,,auto_fill_candidate,i:surrounding,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
surrounding,,auto_fill_candidate,0:surround,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
survey,,should_not_fill,,no_current_value_or_fixed_source_candidate
survival,,should_not_fill,,no_current_value_or_fixed_source_candidate
survive,,should_not_fill,,no_current_value_or_fixed_source_candidate
suspect,,should_not_fill,,no_current_value_or_fixed_source_candidate
suspend,,should_not_fill,,no_current_value_or_fixed_source_candidate
suspension,,should_not_fill,,no_current_value_or_fixed_source_candidate
sustain,,should_not_fill,,no_current_value_or_fixed_source_candidate
swallow,,should_not_fill,,no_current_value_or_fixed_source_candidate
swear,,should_not_fill,,no_current_value_or_fixed_source_candidate
sweat,,should_not_fill,,no_current_value_or_fixed_source_candidate
sweater,,should_not_fill,,no_current_value_or_fixed_source_candidate
sweep,,should_not_fill,,no_current_value_or_fixed_source_candidate
sweet,,should_not_fill,,no_current_value_or_fixed_source_candidate
swim,,auto_fill_candidate,i:swimming,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
swimming,,auto_fill_candidate,0:swim,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
swing,,should_not_fill,,no_current_value_or_fixed_source_candidate
switch,,should_not_fill,,no_current_value_or_fixed_source_candidate
switzerland,,should_not_fill,,no_current_value_or_fixed_source_candidate
sword,,should_not_fill,,no_current_value_or_fixed_source_candidate
symbol,,should_not_fill,,no_current_value_or_fixed_source_candidate
sympathy,,should_not_fill,,no_current_value_or_fixed_source_candidate
symphony,,should_not_fill,,no_current_value_or_fixed_source_candidate
symptom,,should_not_fill,,no_current_value_or_fixed_source_candidate
system,,should_not_fill,,no_current_value_or_fixed_source_candidate
systematic,,should_not_fill,,no_current_value_or_fixed_source_candidate
t-shirt,,should_not_fill,,no_current_value_or_fixed_source_candidate
table,,should_not_fill,,no_current_value_or_fixed_source_candidate
tablet,,should_not_fill,,no_current_value_or_fixed_source_candidate
tackle,,should_not_fill,,no_current_value_or_fixed_source_candidate
tail,,should_not_fill,,no_current_value_or_fixed_source_candidate
tailor,,should_not_fill,,no_current_value_or_fixed_source_candidate
take,,should_not_fill,,no_current_value_or_fixed_source_candidate
tale,,should_not_fill,,no_current_value_or_fixed_source_candidate
talent,,should_not_fill,,no_current_value_or_fixed_source_candidate
talk,,should_not_fill,,no_current_value_or_fixed_source_candidate
tall,,should_not_fill,,no_current_value_or_fixed_source_candidate
tank,,should_not_fill,,no_current_value_or_fixed_source_candidate
tap,,should_not_fill,,no_current_value_or_fixed_source_candidate
tape,,should_not_fill,,no_current_value_or_fixed_source_candidate
target,,should_not_fill,,no_current_value_or_fixed_source_candidate
task,,should_not_fill,,no_current_value_or_fixed_source_candidate
taste,,should_not_fill,,no_current_value_or_fixed_source_candidate
tax,,should_not_fill,,no_current_value_or_fixed_source_candidate
taxi,,should_not_fill,,no_current_value_or_fixed_source_candidate
tea,,should_not_fill,,no_current_value_or_fixed_source_candidate
teach,,should_not_fill,,no_current_value_or_fixed_source_candidate
teacher,,should_not_fill,,no_current_value_or_fixed_source_candidate
team,,should_not_fill,,no_current_value_or_fixed_source_candidate
teapot,,should_not_fill,,no_current_value_or_fixed_source_candidate
tear,,should_not_fill,,no_current_value_or_fixed_source_candidate
technical,,should_not_fill,,no_current_value_or_fixed_source_candidate
technique,,should_not_fill,,no_current_value_or_fixed_source_candidate
technology,,should_not_fill,,no_current_value_or_fixed_source_candidate
